userName,score,label,text_1,text_2
Pengguna Google,1,0,sudah download apk jkn mobile mau daftar malah enggak bisa masuk nomor kakak padahal sudah benar ku isi data berikut tidak susai dengan dukcapil ri,download apk jkn mobile daftar masuk nomor kakak ku isi data susai dukcapil ri
Pengguna Google,1,0,aplikasi macam apa bayar mahal tapi bug buka app saja bisa malah tunggakan saja yang dipikir fasilitas dikedepanin bukan cuma doang yang dpkir buriik,aplikasi bayar mahal bug buka app tunggakan dipikir fasilitas dikedepanin doang dpkir buriik
Pengguna Google,1,0,aplikasi ribet mau daftar sudah memasukkan nomer telp tapi enggak ada kode verifikasi masuk padahal lewat email kodenya sudah masuk menunggu lama banget buat verifikasi no hp tetap saja enggak,aplikasi ribet daftar memasukkan nomer telp kode verifikasi masuk email kodenya masuk menunggu verifikasi hp
Pengguna Google,1,0,tolonh dong di perbaiki lagi harus scand wajah sudah di bawah lampu yang terang tetap enggak bisa kode verifikasi hp juga enggak di,tolonh perbaiki scand wajah lampu terang kode verifikasi hp
Pengguna Google,1,0,ubah peserta dari pegawai ke mandiri sampai berbulan bulan enggak selesai sama cs penangananya salah mulu tiap buka aplikasi harus,ubah peserta pegawai mandiri berbulan selesai cs penangananya salah buka aplikasi
Pengguna Google,1,0,setiap daftar memasukkan no hp untuk verifikasi otomatis langsung keluar paraahh kita mah bpjs bayar tapi dipersulit,daftar memasukkan hp verifikasi otomatis langsung paraahh bpjs bayar dipersulit
Pengguna Google,1,0,hp saya tidak pernah di jailbreak atau apalah malah ada notif demi keamanan aplikasi mobile jkn tidak bisa berjalan pada emulator kok sudah berulang kali di instal un instal notifnya tetap sama padahal hp ku original enggak pernah di apa apai,hp jailbreak apalah notif keamanan aplikasi mobile jkn berjalan emulator berulang instal un instal notifnya hp ku original apai
Pengguna Google,1,0,sangat disarankan verifikasi nomor telepon silakan menggunakan aplikasi whats app saja atau selamat menikmati rating hasil kebebalan anda yang tidak berbenah terimakasih dan mohon bersabar ya silakan dinikmati,disarankan verifikasi nomor telepon silakan aplikasi whats app selamat menikmati rating hasil kebebalan berbenah mohon bersabar silakan dinikmati
Pengguna Google,1,0,aplikasi ampas pas daftar pakai nomer telpon sama email harus memasukkan kode konfirmasi berarti tiap memasukkan data pribadi harus menunggu kode konfirmasi apk olshop sama apk halo dokter saja enggak seribet ini belum lagi pas sudah login di meminta kode konfirmasi lagi malah muncul nomer lain yang tidak di kenal nomer nya beda dari awal daftar ngebug error apk ampas,aplikasi ampas daftar pakai nomer telpon email memasukkan kode konfirmasi memasukkan data pribadi menunggu kode konfirmasi apk olshop apk halo dokter seribet login kode konfirmasi muncul nomer kenal nomer beda daftar ngebug error apk ampas
Hilmantino Lubis,1,0,ini mah aplikasi babi ngabisin uang rakyat doang hasil nol,aplikasi babi ngabisin uang rakyat doang hasil nol
Pengguna Google,1,0,aplikasi nya masih banyak bug dipencet menu saja langsung keluar tolong diperbaiki,aplikasi bug dipencet menu langsung diperbaiki
Pengguna Google,1,0,disuruh update tapi tidak ada versi updatenya pilih tidak update aplikasi tidak bisa dibuka kok makin aneh bpjs ini iuran naik tapi enggak ada kemajuan ini tolong dong perbaiki,disuruh update versi updatenya pilih update aplikasi dibuka aneh bpjs iuran kemajuan perbaiki
Pengguna Google,1,0,aplikasi sangat jelek kode verifikasi saja tidak bisa terkirim nomor sudah segudang di daftar tapi tetap kode verifikasi tidak muncul muncul,aplikasi jelek kode verifikasi terkirim nomor segudang daftar kode verifikasi muncul muncul
Pengguna Google,1,0,aplikasi banyak kekurangan terutama untuk pengguna lansia ribet,aplikasi kekurangan pengguna lansia ribet
Pengguna Google,2,0,kenapa hanya mncul krtu peserta kepala keluarga sdngkan anggota keluarganya tidak mncul bagaimana,mncul krtu peserta kepala keluarga sdngkan anggota keluarganya mncul
Pengguna Google,2,0,daftar sudah dari seminggu tetap saja enggak bisa nomor hp sudah benar tapi enggak ada kode verifikasi yang dikirim,daftar seminggu nomor hp kode verifikasi dikirim
Pengguna Google,1,0,hancur parraah sebagai orang itu yang bikin aplikasi ini parah banget enggak bisa sudah bersabar buka tutup buka tutup masih enggak berhasil parraah,hancur parraah orang bikin aplikasi parah bersabar buka tutup buka tutup berhasil parraah
Pengguna Google,1,0,tolong deh apl nya dibenerin boro bisa masuk kode capcha saja enggak muncul,apl dibenerin boro masuk kode capcha muncul
Pengguna Google,1,0,tiap daftar wajib nomor hp tapi kode otp enggak pernah dikirim bagaimana bisa daftar sudahlah kalau enggak niat buat aplikasi jangan dibuat jadi beban negara saja,daftar wajib nomor hp kode otp dikirim daftar niat aplikasi beban negara
Pengguna Google,1,0,memang sial lah apa hubungannya coba kriminal sama bpjs sumpah skck jadi langsung gua uninstall ini apk,sial hubungannya coba kriminal bpjs sumpah skck langsung uninstall apk
Pengguna Google,1,0,aplikasi susah dibuka tiap mau selalu ada jkn mobile bisa membantu bukan malah mempersulit,aplikasi susah dibuka jkn mobile membantu mempersulit
Pengguna Google,1,0,kenapa aplikasi ini jadi ribet bayaroun jadi ribet call center enggak bisa dihubungi,aplikasi ribet bayaroun ribet call center dihubungi
Pengguna Google,1,0,otp nya cooldown nya sekalinya muncul pas diinput malah kode gembel amat aplikasi bikin tambah,otp cooldown sekalinya muncul diinput kode gembel aplikasi bikin
Pengguna Google,1,0,tolong jangan sering meminta update sebulan entah berapa kali kalo tidak diugrdre enggak bisa buka perbaiki tks,update sebulan diugrdre buka perbaiki tks
Pengguna Google,1,0,tolong di perbaiki dong apk nya semua akses enggak bisa di pergunakan tidak dapat di proses mulu masa apk penting kayak begini kualitas nya jelek,perbaiki apk akses pergunakan proses apk kayak kualitas jelek
Pengguna Google,1,0,aplikasi enggak bisa dipakek goblokk yang bikin enggak pernah sekolah,aplikasi dipakek goblokk bikin sekolah
Pengguna Google,2,0,bikin susah mau login error transaksi tidak bisa diproses mau lihat data error transaksi tidak bisa diproses serius enggak sih bikin app nya,bikin susah login error transaksi diproses lihat data error transaksi diproses serius bikin app
Pengguna Google,1,0,kode otp lupa pasword enggak parah banget,kode otp lupa pasword parah
Pengguna Google,1,0,aplikasi sampah bukannya mempermudah tapi di persulit sungguh sungguh aplikasi sampah,aplikasi sampah mempermudah persulit sungguh sungguh aplikasi sampah
Pengguna Google,1,0,saya lupa password setelah saya klik lupa password tetap enggak bisa dan malah eror dikatakan pulsa anda tidak cukup padahal sudah isi kalau ingin membantu lewat aplikasi tolong di permudah jangan dibikin ribet,lupa password klik lupa password eror pulsa isi membantu aplikasi permudah dibikin ribet
Pengguna Google,2,0,mau daftar capcha enggak ada bagaimana mau bisa daftar,daftar capcha daftar
Pengguna Google,1,0,aplikasi goblog mau daftar saja susah gemana mau digunain suruh memasukkan nomer hp giliran sudah memasukkan enggak bisa mengirim otp maunya gemana goblog,aplikasi goblog daftar susah gemana digunain suruh memasukkan nomer hp giliran memasukkan mengirim otp maunya gemana goblog
Pengguna Google,2,0,nomor kudu ada pulsanya baru dikirim verifikasi nya lewat wa kayak terus server buruk begini pemerintahan indonesia memang astaghfirullah,nomor kudu pulsanya dikirim verifikasi wa kayak server buruk pemerintahan indonesia astaghfirullah
Pengguna Google,1,0,apk nya memang bagus tapi untuk masuk atau daftar itu sulit bagi para penyandang disabilitas netra karena capca nya enggak kebaca sama aplikasi pembaca layar,apk bagus masuk daftar sulit penyandang disabilitas netra capca kebaca aplikasi pembaca layar
Pengguna Google,1,0,sudah saja minta update lagi jdnya mau login susah,update jdnya login susah
Pengguna Google,1,0,wa pandawa sedang libur alihkan pendaftaran ke mobile jkn gagal terus ada solusi kah untuk mendownload kartu peserta,wa pandawa libur alihkan pendaftaran mobile jkn gagal solusi kah mendownload kartu peserta
Pengguna Google,1,0,aplikasi jelek banget jir mau login gbisa suruh daftar autodebit dulu giliran didaftarin juga eror enggak jelas,aplikasi jelek jir login gbisa suruh daftar autodebit giliran didaftarin eror
Pengguna Google,1,0,ini aplikasi kenapa tiap bentar update,aplikasi bentar update
Pengguna Google,1,0,ini mau tanya untuk menu pada profil terkunci ada tulisan biometrik pada davice belum di aktifkan silakan perbaharui pada menu profil tapi menu profil saya terkunci enggak bisa di buka,menu profil terkunci tulisan biometrik davice aktifkan silakan perbaharui menu profil menu profil terkunci buka
Pengguna Google,1,0,ini orang itu nya kerja enggak sih tolonglah aplikasinya di perbaiki atau sekali kali coba aplikasinya deh biar tau kekurangannya mulai dari pas daftar nya gangguan terus kode otp enggak dikirim kirim padahal nomor aktif kok server error sedang tidak bisa digunakan padahal jaringan saya lancar banget malahan tolong ya surat terbuka untuk tim itu nya,orang kerja tolonglah aplikasinya perbaiki coba aplikasinya biar tau kekurangannya daftar gangguan kode otp dikirim kirim nomor aktif server error jaringan lancar surat terbuka tim
Pengguna Google,1,0,layanan lupa pas melalui email kenapa dihilangkan ya sangat menyulitkan,layanan lupa email dihilangkan menyulitkan
Pengguna Google,2,0,awlx lewt aplikasi memang gagal up date terus tapi akhirx ke kantor bpjs dsruh lewt aplikasi on line akhirx saya coba di area kantor bpjs kendala buat yang memang awam kita binggung cara untuk merubah dta dan turun kelas ngemper lm buat rubah data kepesertaan tolong buat slnjutx diperbaiki pelayannx,awlx lewt aplikasi gagal date akhirx kantor bpjs dsruh lewt aplikasi line akhirx coba area kantor bpjs kendala awam binggung merubah dta turun kelas ngemper lm rubah data kepesertaan slnjutx diperbaiki pelayannx
Pengguna Google,1,0,susah banget ya update no hp karena no yang lama yang terdaftar di bpjs sudah terblokir oleh sistem telkomsel mohon petunjuk mudahnya admin tks tidak pakai lama ya balasannya,susah update hp terdaftar bpjs terblokir sistem telkomsel mohon petunjuk mudahnya admin tks pakai balasannya
Pengguna Google,1,0,verikasi no tidak bisa mohon untuk segera di perbaiki untuk lebih baik terimakasih,verikasi mohon perbaiki
Pengguna Google,1,0,verivikasi sms tidak dikirimkan,verivikasi sms dikirimkan
Pengguna Google,1,0,nomer yang tercantum malah berbeda saya sudah menghubungi admin cs enggak di balas,nomer tercantum berbeda menghubungi admin cs balas
Pengguna Google,1,0,offline saja terooss tydac berfaedah sekali pada kerja enggak sih penanggung jawabnya aplikasinya kagak bisa dipakai anjing maintenance mulu kesel banget gue,offline terooss tydac berfaedah kerja penanggung aplikasinya kagak dipakai anjing maintenance kesel
Pengguna Google,1,0,saya baru saja download tapi tetap meminta verifikasi sms otp sampai berkali kali kodenya sudah dikirim tapi tetap statusnya time out dan pop upnya tulisanya tidak bisa melakukan transaksi,download verifikasi sms otp berkali kodenya dikirim statusnya time pop upnya tulisanya transaksi
Pengguna Google,1,0,bolak balik mencoba daftar tapi kode otp tidak dikirim sangat tidak membantu bagaimana aplikasi skala nasional begini bisa melayani ratusan juta warga negara,bolak mencoba daftar kode otp dikirim membantu aplikasi skala nasional melayani ratusan juta warga negara
Pengguna Google,1,0,aplikasi enggak jelas daftar saja susah mending dihapua,aplikasi daftar susah mending dihapua
Pengguna Google,1,0,kok pendaftaran online ditutup sementara sampai kapan ini,pendaftaran online ditutup
Pengguna Google,1,0,setelah verifikasi hp kok enggak menunggu setengah jam an,verifikasi hp menunggu jam
Pengguna Google,1,0,sudah download aplikasi ini mau mendaftar tapi tidak karena sms tidak padahal saya sudah isikan pulsa di hp saya untuk mendaftar di aplikasi ini mau daftar saja sulit sekali sih,download aplikasi mendaftar sms isikan pulsa hp mendaftar aplikasi daftar sulit
Pengguna Google,1,0,kemarin update sekarang suruh update kalo enggak update enggak kebuka apk apaan sih update otak lu saja yang diupdate kzl gua,kemarin update suruh update update kebuka apk update otak lu diupdate kzl
Pengguna Google,1,0,tak jelas aplikasi tak jelas mau daftar saja gagal terus mau berapa ratus kali poto pun gagal kayak orang strees,aplikasi daftar gagal ratus poto gagal kayak orang strees
Pengguna Google,1,0,mau daftar saja susah jawabannya tidak dapat di proses cobalah beberapa saat lagi,daftar susah jawabannya proses cobalah
Pengguna Google,1,0,tidak bisa verifikasi nomor telfon padahal sudah saya isikan pulsa,verifikasi nomor telfon isikan pulsa
Pengguna Google,1,0,layanan jam terlalu mahal biaya telfonya harusnya layanan call center dibawah naungan pemerintah lebih ringan pulsa untuk telfon tidak sampai menit ludes belum sampai selesai proses bicara dengan customer servise nya,layanan jam mahal biaya telfonya layanan call center dibawah naungan pemerintah ringan pulsa telfon menit ludes selesai proses bicara customer servise
Pengguna Google,1,0,tanpa pulsa enggak bisa kirim nomer untuk verifikasi mau login saja susah dibilang enggak terdaftar aneh,pulsa kirim nomer verifikasi login susah dibilang terdaftar aneh
Pengguna Google,1,0,suruh menunggu notifikasi sms tapi sudah jam enggak muncul,suruh menunggu notifikasi sms jam muncul
Pengguna Google,1,0,update malah susah login pas lupa kata sandi malah diblokir tadi jangan di update payah nih tadi sudah enak jangan update update malah bikin mengkel,update susah login lupa sandi diblokir update payah enak update update bikin mengkel
Pengguna Google,1,0,kode verifikasi nomor telepon tidak masuk,kode verifikasi nomor telepon masuk
Pengguna Google,1,0,kenapa ya ini habis saya upgrade terus keluar mulu tiap saya baru buka apk nya sebelum upgrade mah oke oke saja ada perinta harus upgrade ya saya upgrade eh malah enggak bisa kebuka,habis upgrade buka apk upgrade oke oke perinta upgrade upgrade kebuka
Pengguna Google,1,0,aplikasii cacad mau daftar akun saja no hp enggak sesuai data mulu,aplikasii cacad daftar akun hp sesuai data
Pengguna Google,1,0,habis update malah enggak bisa login tiap mau login maaf transaksi anda belum dapat di proses,habis update login login maaf transaksi proses
Pengguna Google,2,0,kenapa ya pas mau bertambah anggota kuarga itu nomor kknya enggak bisa di rubah ya tolong dong di benerin dulu,bertambah anggota kuarga nomor kknya rubah benerin
Pengguna Google,1,0,mengapa pengguna baru tidak bisa mendaftar kode otpnya tidak masuk,pengguna mendaftar kode otpnya masuk
Pengguna Google,1,0,habis ketersediaan kamar malah tidak usah terlalu memaksakan ingin update semua baik fitur sedikit tapi memaksakan ingin update banyak fitur namun nihil hasilnya,habis ketersediaan kamar memaksakan update fitur memaksakan update fitur nihil hasilnya
Pengguna Google,1,0,woi face detector lu jelek banget gue mau ganti faskes kagak bisa gi mana sih buruan perbaiki,woi face detector lu jelek ganti faskes kagak gi buruan perbaiki
Pengguna Google,2,0,kenapa aplikasinya tidak bisa buka padahal waktu pertama kali download aplikasinya bisa trbuka,aplikasinya buka download aplikasinya trbuka
Pengguna Google,1,0,aplikasi baru kemarin pendaftaran lancar tapi pas mau masuk enggak bisa terus malah belum bisa di proses dan tunggu beberapa saat tapi sudah mau jam masih tidak bisa masuk ini aplikasi kenapa mohon pencerahan,aplikasi kemarin pendaftaran lancar masuk proses tunggu jam masuk aplikasi mohon pencerahan
Pengguna Google,1,0,updete malu mau nya enggak tau nya ke reset kalo lupa paseord jadi enggak bisa di buka enggak bisa simpan sndi juga bikin esmosi saja,updete malu tau reset lupa paseord buka simpan sndi bikin esmosi
Pengguna Google,1,0,saya sebagai non upah merasa menyesal kecewa dengan bpjs saya mau byar enggak bisa keterangan tagihan sudah di luar layanan padahal masih di tanggal bayarkan lagi di tanggal nya masak denda melebihi bunga sadis sekarang yang sedang lagi susah di tambah jelas seharusnya sudah notifikasi nya dong iuran saya jadi busett apa apan ini menyesal saya sudah bikin bpjs bukanya nyaman malah sengsara,non upah menyesal kecewa bpjs byar keterangan tagihan layanan tanggal bayarkan tanggal masak denda melebihi bunga sadis susah notifikasi iuran busett apan menyesal bikin bpjs bukanya nyaman sengsara
Pengguna Google,2,0,tidak bisa log ini disuruh update mulu,log disuruh update
Pengguna Google,1,0,mau daftar kode otp sudah menunggu enggak di koreksinya,daftar kode otp menunggu koreksinya
Pengguna Google,1,0,apk terburuk untuk login bertele tele selalu digagalkan untuk masuk nyusahain untuk apa dibuat,apk terburuk login bertele tele digagalkan masuk nyusahain
Pengguna Google,1,0,aplikasi nya minta di update terbaru pas di update kenapa aplikasi nya pada di kunci enggak bisa di buka bukan nya bertambah bagus kok malah bertambah buat susah tolng dong di cek lagi aplikasi nya,aplikasi update terbaru update aplikasi kunci buka bertambah bagus bertambah susah tolng cek aplikasi
Pengguna Google,1,0,captcha enggak jelas mohon diperbaiki,captcha mohon diperbaiki
Pengguna Google,1,0,setiap mau loging susahnya meminta ampun ribet banget bilang akun sudah terdft pswr yang salah,loging susahnya ampun ribet bilang akun terdft pswr salah
Pengguna Google,1,0,saya kebingungan sudah menjadi peserta tapi ketika input nomor telepon selalu salah mohon pencerahannya,kebingungan peserta input nomor telepon salah mohon pencerahannya
Pengguna Google,1,0,saya lupa email saya bahkan hp saya hilang dari kemarin sudah telepon call center katanya mau bantu update email tapi pada nyatanya email baru enggak bisa dipakai hari tolong dong bantu karena kalo telepon callcenter jarang teragkat dengan cepat pernah sudah habis seratua ribu enggak keangkat juga mohon bantuannya ini darurat,lupa email hp hilang kemarin telepon call center bantu update email email dipakai bantu telepon callcenter jarang teragkat cepat habis seratua ribu keangkat mohon bantuannya darurat
Pengguna Google,1,0,aplikasi mubajir pas di butuhkan susah akses,aplikasi mubajir butuhkan susah akses
Pengguna Google,1,0,login atau main gangsingan mulu,login main gangsingan
Pengguna Google,1,0,orang sakit keburu mati mau periksa ditolak dokter harus pakai aplikasi sedangkan aplikasi eror,orang sakit keburu mati periksa ditolak dokter pakai aplikasi aplikasi eror
Pengguna Google,1,0,aku mau daftar enggak bisa terus padahal sudah mencoba berapa kali sampai minggu tiap hari mencoba kagak bisa terus,daftar mencoba minggu mencoba kagak
Pengguna Google,1,0,mau daftar online saja susah padahal alamat sudah sesuai ktp masih dintulis yidak sesusai,daftar online susah alamat sesuai ktp dintulis yidak sesusai
Pengguna Google,1,0,pengamanan nya kurang akurat sampai sampai data diri sayah di pakai oleh orang lain,pengamanan akurat data sayah pakai orang
Pengguna Google,2,0,saya baru update tanggal juni eh sekarang kok disuruh update dong aplikasinya di benerin masa sebentar bentar harus update terus kalau tidak update tidak bisa dibuka aplikasinya,update tanggal juni disuruh update aplikasinya benerin sebentar bentar update update dibuka aplikasinya
Pengguna Google,1,0,tolong di urus lah mau login saja susah giliran meminta bayar harus cepat,urus login susah giliran bayar cepat
Pengguna Google,1,0,susah benar ya untuk aktivasi saya punya kartu bpjs dari perusahaqn pas memasukkan no telp dan menunggu otp malah dibilang telp blacklist lah bagaimana no telp enggak pernah ada masalah kok blacklist kan saya baru mau daftar saya sudah telp ke katanya enggak ada masalah suruh diulang terus saya mengikuti diulang tetap saja blacklist parah banget sih,susah aktivasi kartu bpjs perusahaqn memasukkan telp menunggu otp dibilang telp blacklist telp blacklist daftar telp suruh diulang mengikuti diulang blacklist parah
Pengguna Google,1,0,mengapa mau ganti faskes tulisannya selalu transaksi tidak bisa diproses,ganti faskes tulisannya transaksi diproses
Pengguna Google,1,0,terlalu maksa untuk saya ingin menambahkan anggota keluarga saya yang pakai kis tidak app nya jkn kis,maksa anggota keluarga pakai kis app jkn kis
Pengguna Google,1,0,kalau gagal daftar akun di aplikasi ini jangan mengadu ke bpjs layanan publik di kota anda jawaban alasan pegawainya cuma mungkin hp bapak sudah pernah di bongkar poinnya aplikasi ini jelek kita di tipu sama pemberitahuan aplikasi ini bekerja di perangkat anda,gagal daftar akun aplikasi mengadu bpjs layanan publik kota alasan pegawainya hp bongkar poinnya aplikasi jelek tipu pemberitahuan aplikasi perangkat
Pengguna Google,1,0,mau daftar lewat online tapi katanya sudah terdaftar padahal belum critanya,daftar online terdaftar critanya
Pengguna Google,1,0,begini ya aplikasi pemerintah buruk banget captha salah terus padahal sudah benar,aplikasi pemerintah buruk captha salah
Pengguna Google,1,0,kenapa di hp saya selalu enggak bisa di akses ya aplikasi nya dengan keterangan hp di root padahal hp dari baru sampai sekarang enggak pernah di dan semua aplikasi lain juga berjalan normal saja kenapa aplikasi jkn malah bermasalah padahal kalo enggak buat login bisa di akses tapi ketika sudah login malah eror mulu,hp akses aplikasi keterangan hp root hp aplikasi berjalan normal aplikasi jkn bermasalah login akses login eror
Pengguna Google,2,0,captcha image tidak muncul bagaimana loginnya,captcha image muncul loginnya
Pengguna Google,1,0,kenapa aplikasi pemerintah selalu ampas,aplikasi pemerintah ampas
Pengguna Google,1,0,jam saya tunggu code verifikasi no enggak muncul muncul padahal aktif lo bagaimana ini mohon responnya,jam tunggu code verifikasi muncul muncul aktif lo mohon responnya
Pengguna Google,1,0,kesel banget lagi urgent mau daftar bpjs tapi kode otp nya sms nya enggak di kirim,kesel urgent daftar bpjs kode otp sms kirim
Pengguna Google,1,0,aplikasi yang mempersulit bukan mempermudah,aplikasi mempersulit mempermudah
Pengguna Google,2,0,update mulu dikit dikit update repot amat,update dikit dikit update repot
Pengguna Google,1,0,buruk selalu muncul notif kartu anda belum transaksi belum dapat berulang ulang tetap sama,buruk muncul notif kartu transaksi berulang ulang
Pengguna Google,1,0,app lemot captha loding terus tidak muncul ditunggu lama juga enggak muncul kenapa app pemerintah kebanyakan begini ya meminta tolong segera diperbaiki biar masyarakat semangat dan mudah menggunakan app pemerintah,app lemot captha loding muncul ditunggu muncul app pemerintah kebanyakan diperbaiki biar masyarakat semangat mudah app pemerintah
Pengguna Google,1,0,lama banget loading nya ketika mau cek karu digital,loading cek karu digital
Pengguna Google,1,0,barubjuga bayar tanggal oktober kenapa sudah tarik lagi auto kan bodoh,barubjuga bayar tanggal oktober tarik auto bodoh
Pengguna Google,1,0,kenapa setiap masuk suka ada tulisan di root gto sudah di uninstall di download lagi tapi tetap banget parah benar ini,masuk suka tulisan root gto uninstall download parah
Pengguna Google,1,0,saya baru daftar pakai jkn mobile saja meminta ampun masak mau nomer hp saja enggak bisa wong jelas nomer hp sudah benar malah keluar nomer hp yang anda salah tolong pnjlasannya buat aplikasi ini ya,daftar pakai jkn mobile ampun masak nomer hp nomer hp nomer hp salah pnjlasannya aplikasi
Pengguna Google,1,0,lol kirim kode otp sa harus ada pulsa ini abad sekarang orang su jarang isi pulsa lebih banyak pakai pulsa pulsa data atau wifi repot harus isi pulsa,lol kirim kode otp sa pulsa abad orang su jarang isi pulsa pakai pulsa pulsa data wifi repot isi pulsa
Pengguna Google,2,0,mau aktifasi akun aktif susah msuknya harus menunggu lamaa baru bisa masuk sekalinya sudah masuk malah suruh update aplikasi server jelek tlong dong perbaiki inikan layanan publik masa kaya begini,aktifasi akun aktif susah msuknya menunggu lamaa masuk sekalinya masuk suruh update aplikasi server jelek tlong perbaiki inikan layanan publik kaya
Pengguna Google,1,0,sistem biometrik nya payah enggak bisa daftar verifikasi wajah gagal terus,sistem biometrik payah daftar verifikasi wajah gagal
Pengguna Google,2,0,tolong servernya diperbaiki secepatnya soalnya untuk menu penambahan anggota atau peserta tidak,servernya diperbaiki secepatnya menu penambahan anggota peserta
Pengguna Google,1,0,aplikasi nya tidak berguna sudah ganti hp untuk verifikasi wajah tetap saja gagal dengan alasan kurang terang posisi pagi lalu diluar rumah otomatis cahaya bagus tapi gagal tak kira mempermudah tapi nyatanya mempersulit,aplikasi berguna ganti hp verifikasi wajah gagal alasan terang posisi pagi diluar rumah otomatis cahaya bagus gagal mempermudah mempersulit
Pengguna Google,1,0,tidak bisa login lewat hp pakai nomor kartu jkn pun tidak bisa,login hp pakai nomor kartu jkn
Pengguna Google,1,0,saya sudah update ke versi tapi kenapa pas saya daftar di jkn malah enggak bisa,update versi daftar jkn
Pengguna Google,1,0,login saja susah meminta ampun bisa login,login susah ampun login
Pengguna Google,1,0,makin kesini makin susah log ini,kesini susah log
Pengguna Google,1,0,buruk daftar pakai no hp sudah benar masa waktu verifikasi no hp orang lain kan kocak terus verifikasi wajah camera jernih terang tapi tetap enggak bisa ini,buruk daftar pakai hp verifikasi hp orang kocak verifikasi wajah camera jernih terang
Pengguna Google,1,0,sering eror kadang keluar sendiri bikin emosi saja,eror kadang bikin emosi
Pengguna Google,1,0,aplikasi menyusahkan yang mau daftar,aplikasi menyusahkan daftar
Pengguna Google,1,0,apk enggak jelas mau log ini repot,apk log repot
Pengguna Google,1,0,sangat buruk sekali saya pulsa habis minta kode tidak,buruk pulsa habis kode
Pengguna Google,1,0,tinggal ngisi email terus pencet register susah enggak menunggu,tinggal ngisi email pencet register susah menunggu
Pengguna Google,1,0,tidak bisa masuk aplikasi tidak didukung pada hp yang telah dilakukan hp bawaan pabrik jni bagaimana solusinya,masuk aplikasi didukung hp hp bawaan pabrik jni solusinya
Pengguna Google,1,0,mau daftar enggak bisa meminta verifikasi no hp enggak masuk masuk foto wajah sudah benar dibilang enggak benar,daftar verifikasi hp masuk masuk foto wajah dibilang
Pengguna Google,1,0,aplikasinya ribet scan wajah enggak,aplikasinya ribet scan wajah
Pengguna Google,1,0,kenapa app mobile jkn saya enggak bisa ke ya,app mobile jkn
Pengguna Google,1,0,hanya verifikasi saja susahnya meminta ampun padahal sudah dapat kode verifikasi lewat sms tapi di aplikasi katanya gagal mengirim kode verifikasi deh tak sampai kali lebih hasilnya sama pulsa,verifikasi susahnya ampun kode verifikasi sms aplikasi gagal mengirim kode verifikasi hasilnya pulsa
Pengguna Google,1,0,kok enggak bisa masuk trdaftr terus jelek,masuk trdaftr jelek
Pengguna Google,1,0,enggak bisa login captcha enggak bisa muncull,login captcha muncull
Pengguna Google,1,0,kenapa sudah di perbaharui tambah kacau tidak bisa lagi login,perbaharui kacau login
Pengguna Google,1,0,tolong di perbaiki hp saya masih keadaan pabrik tidak pernah di root tapi aplikasi tidak bisa di buka dan ada pemberitahuan kalo saya pakai hp yang di root,perbaiki hp pabrik root aplikasi buka pemberitahuan pakai hp root
Pengguna Google,2,0,lemotnya astaga mau daftar saja otp nya lama banget masuknya,lemotnya astaga daftar otp masuknya
Pengguna Google,1,0,parah kalian punyah aplikasi email di suruh vervikasi tapi enggak mau simpan,parah punyah aplikasi email suruh vervikasi simpan
Pengguna Google,1,0,aplikasi cacat kebanyakan bug daftar nya susah sama kayak berobatnya di,aplikasi cacat kebanyakan bug daftar susah kayak berobatnya
Pengguna Google,1,0,update bukannya makin bagus malah hancur susah banget login,update bagus hancur susah login
Pengguna Google,2,0,plis ya mau daftar jkn lemot amat ini sudah diupdate verifikasi no hp dicoba enggak muncul muncul astaga jaringan juga bagus,plis daftar jkn lemot diupdate verifikasi hp dicoba muncul muncul astaga jaringan bagus
Pengguna Google,1,0,aplikasi enggak guna verifikasi susah enggak membantu malah,aplikasi verifikasi susah membantu
Pengguna Google,1,0,apk enggak bisa dipakai jangan jadi apk ampas lah susah donwload enggak bisa buat dftar,apk dipakai apk ampas susah donwload dftar
Pengguna Google,1,0,hei aplikasinya bad banget sumpah bikin emosi kagak bisa di buka transaksi tidak dapat di proses silakan coba beberapa saat lagi kayak begitu terus unfaedah banget,hei aplikasinya bad sumpah bikin emosi kagak buka transaksi proses silakan coba kayak unfaedah
Pengguna Google,1,0,aneh deh nomer saya kagk bisa di faftarin semua padhal nomer baru tambah kagak jelas,aneh nomer kagk faftarin padhal nomer kagak
Pengguna Google,1,0,orang sakit saja dibikin ribet,orang sakit dibikin ribet
Pengguna Google,2,0,masa setiap buka aplikasi disuruh update terus padahal baru tanggal update ini buka disuruh update lagi,buka aplikasi disuruh update tanggal update buka disuruh update
Pengguna Google,1,0,kami akan terus melakukan perbaikan begitu saja terus sampai perang dunia ii selesai,perbaikan perang dunia ii selesai
Pengguna Google,1,0,tidak memuaskan aplikasi sering kita disuruh meng update terus dan terus setiap mau buka aplikasi tolong dong jadi perhatian serius,memuaskan aplikasi disuruh meng update buka aplikasi perhatian serius
Pengguna Google,1,0,aplikasi payah banyak menu yang digembok lah kalo mau ganti perubahan data jadi ribet,aplikasi payah menu digembok ganti perubahan data ribet
Pengguna Google,1,0,kok enggak di kirim no verifikasinya ke email aku,kirim verifikasinya email
Pengguna Google,1,0,aplikasi lemot ber minggu aplkasi tidak bisa digunakan opoo iki,aplikasi lemot ber minggu aplkasi opoo iki
